timestamp,sensor_id,machine_id,temp_C,pressure_psi,vibration_Hz,battery_pct,status
2025-07-02T00:31:10.000-04:00,S3,M7,67.42,205.0,59.7,51,ALERT
2025-07-02T00:32:30.000-04:00,S92,M3,90.93,181.53,25.04,95,ALERT
2025-07-02T00:36:20.000-04:00,S62,M18,68.47,200.48,52.59,92,ALERT
2025-07-02T00:38:20.000-04:00,S87,M12,92.07,140.03,52.52,33,ALERT
2025-07-02T00:42:00.000-04:00,S89,M19,85.58,151.91,54.87,91,ALERT
2025-07-02T00:42:30.000-04:00,S7,M15,78.07,210.65,54.81,92,ALERT
2025-07-02T00:44:20.000-04:00,S45,M6,88.08,147.36,40.21,90,ALERT
2025-07-02T00:45:30.000-04:00,S40,M8,70.27,220.31,47.26,44,ALERT
2025-07-02T00:46:20.000-04:00,S80,M2,87.22,125.41,30.22,65,ALERT
2025-07-02T00:46:40.000-04:00,S26,M3,51.93,216.28,44.01,70,ALERT
2025-07-02T00:48:00.000-04:00,S6,M12,68.46,201.66,64.52,86,ALERT
2025-07-02T00:48:30.000-04:00,S56,M17,92.87,145.89,63.53,34,ALERT
2025-07-02T00:48:40.000-04:00,S66,M11,66.68,164.29,89.84,35,ALERT
2025-07-02T00:51:20.000-04:00,S71,M12,87.89,119.17,54.43,69,ALERT
2025-07-02T00:52:10.000-04:00,S50,M18,85.5,166.35,55.24,50,ALERT
2025-07-02T00:54:10.000-04:00,S46,M3,73.59,172.44,81.23,65,ALERT
2025-07-02T00:58:50.000-04:00,S45,M16,61.1,202.43,46.49,83,ALERT
2025-07-02T00:59:30.000-04:00,S83,M11,72.54,203.29,56.23,94,ALERT
2025-07-02T01:01:30.000-04:00,S16,M5,92.67,165.67,56.34,32,ALERT
2025-07-02T01:02:10.000-04:00,S45,M14,86.1,128.97,36.62,31,ALERT
2025-07-02T01:03:20.000-04:00,S76,M10,94.28,137.44,56.14,73,ALERT
2025-07-02T01:07:20.000-04:00,S29,M10,94.3,155.97,21.55,88,ALERT
2025-07-02T01:09:10.000-04:00,S75,M15,73.23,134.22,87.09,58,ALERT
2025-07-02T01:10:30.000-04:00,S39,M19,65.44,159.04,94.86,66,ALERT
2025-07-02T01:13:40.000-04:00,S73,M11,85.41,148.77,63.6,73,ALERT
2025-07-02T01:14:00.000-04:00,S42,M16,87.35,155.74,66.22,33,ALERT
2025-07-02T01:16:50.000-04:00,S61,M2,86.46,150.17,81.72,71,ALERT
2025-07-02T01:18:20.000-04:00,S8,M19,69.34,132.8,80.24,100,ALERT
2025-07-02T01:18:50.000-04:00,S74,M9,88.47,160.05,32.59,98,ALERT
2025-07-02T01:21:10.000-04:00,S80,M5,86.5,136.01,27.06,86,ALERT
2025-07-02T01:26:00.000-04:00,S76,M12,86.42,192.55,37.35,93,ALERT
2025-07-02T01:27:20.000-04:00,S93,M4,85.79,130.23,52.98,40,ALERT
2025-07-02T01:29:30.000-04:00,S20,M11,77.29,130.79,80.57,35,ALERT
2025-07-02T01:30:00.000-04:00,S97,M14,87.7,176.7,48.3,65,ALERT
2025-07-02T01:32:50.000-04:00,S67,M11,85.21,133.4,55.87,87,ALERT
2025-07-02T01:33:10.000-04:00,S48,M5,86.34,117.26,23.37,93,ALERT
2025-07-02T01:34:00.000-04:00,S55,M6,96.45,130.25,57.38,64,ALERT
2025-07-02T01:36:20.000-04:00,S82,M18,89.46,165.24,68.19,83,ALERT
2025-07-02T01:37:40.000-04:00,S93,M5,66.54,147.87,81.72,45,ALERT
2025-07-02T01:38:10.000-04:00,S99,M14,87.06,175.0,44.94,73,ALERT
2025-07-02T01:38:20.000-04:00,S63,M13,83.36,131.6,96.0,44,ALERT
2025-07-02T01:42:00.000-04:00,S7,M2,71.21,201.55,46.75,50,ALERT
2025-07-02T01:43:10.000-04:00,S50,M19,89.03,131.74,94.87,65,ALERT
2025-07-02T01:45:00.000-04:00,S4,M5,92.53,125.0,61.77,68,ALERT
2025-07-02T01:45:40.000-04:00,S28,M13,88.53,120.97,79.17,86,ALERT
2025-07-02T01:47:10.000-04:00,S2,M17,99.13,89.48,61.78,91,ALERT
2025-07-02T01:56:40.000-04:00,S42,M9,86.42,166.43,58.22,42,ALERT
2025-07-02T01:59:50.000-04:00,S17,M1,85.42,150.67,25.66,59,ALERT
2025-07-02T02:00:50.000-04:00,S59,M7,60.84,177.81,95.97,60,ALERT
2025-07-02T02:01:30.000-04:00,S66,M9,76.64,175.35,87.71,50,ALERT
2025-07-02T02:02:20.000-04:00,S57,M8,89.54,153.16,49.25,40,ALERT
2025-07-02T02:03:00.000-04:00,S65,M5,88.32,166.41,46.63,92,ALERT
2025-07-02T02:03:20.000-04:00,S73,M1,100.18,171.75,18.1,49,ALERT
2025-07-02T02:03:30.000-04:00,S7,M17,93.03,152.27,56.66,35,ALERT
2025-07-02T02:03:40.000-04:00,S12,M2,87.96,163.74,53.65,69,ALERT
2025-07-02T02:04:30.000-04:00,S17,M19,67.66,124.5,80.98,98,ALERT
2025-07-02T02:07:10.000-04:00,S78,M7,80.72,108.7,84.33,98,ALERT
2025-07-02T02:08:10.000-04:00,S24,M7,87.55,126.85,52.83,43,ALERT
2025-07-02T02:10:10.000-04:00,S72,M14,83.2,165.73,89.97,68,ALERT
2025-07-02T02:10:50.000-04:00,S90,M15,85.26,178.43,63.23,86,ALERT
2025-07-02T02:11:10.000-04:00,S0,M9,91.51,150.29,69.6,71,ALERT
2025-07-02T02:19:10.000-04:00,S24,M3,91.88,148.24,42.24,34,ALERT
2025-07-02T02:21:40.000-04:00,S77,M14,86.28,116.92,33.56,76,ALERT
